MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXX,XXX,0.575000,Active Import Interval (kW),15-01-2023 10:30
XXX,XXX,0.579000,Active Import Interval (kW),15-01-2023 10:00
XXX,XXX,0.152000,Active Import Interval (kW),15-01-2023 09:30
XXX,XXX,0.231000,Active Import Interval (kW),15-01-2023 09:00
XXX,XXX,0.256000,Active Import Interval (kW),15-01-2023 08:30
XXX,XXX,0.257000,Active Import Interval (kW),15-01-2023 08:00
XXX,XXX,0.263000,Active Import Interval (kW),15-01-2023 07:30
XXX,XXX,0.176000,Active Import Interval (kW),15-01-2023 07:00
XXX,XXX,0.184000,Active Import Interval (kW),15-01-2023 06:30
XXX,XXX,0.135000,Active Import Interval (kW),15-01-2023 06:00
XXX,XXX,0.151000,Active Import Interval (kW),15-01-2023 05:30
XXX,XXX,1.347000,Active Import Interval (kW),15-01-2023 05:00
XXX,XXX,0.191000,Active Import Interval (kW),15-01-2023 04:30
XXX,XXX,0.194000,Active Import Interval (kW),15-01-2023 04:00
XXX,XXX,0.211000,Active Import Interval (kW),15-01-2023 03:30
XXX,XXX,0.962000,Active Import Interval (kW),15-01-2023 03:00
XXX,XXX,0.182000,Active Import Interval (kW),15-01-2023 02:30
XXX,XXX,0.166000,Active Import Interval (kW),15-01-2023 02:00
XXX,XXX,0.418000,Active Import Interval (kW),15-01-2023 01:30
XXX,XXX,0.469000,Active Import Interval (kW),15-01-2023 01:00
XXX,XXX,0.504000,Active Import Interval (kW),15-01-2023 00:30
XXX,XXX,0.688000,Active Import Interval (kW),15-01-2023 00:00
XXX,XXX,0.676000,Active Import Interval (kW),14-01-2023 23:30
XXX,XXX,0.715000,Active Import Interval (kW),14-01-2023 23:00
XXX,XXX,0.599000,Active Import Interval (kW),14-01-2023 22:30
XXX,XXX,0.623000,Active Import Interval (kW),14-01-2023 22:00
XXX,XXX,0.619000,Active Import Interval (kW),14-01-2023 21:30
XXX,XXX,0.792000,Active Import Interval (kW),14-01-2023 21:00
XXX,XXX,0.630000,Active Import Interval (kW),14-01-2023 20:30
XXX,XXX,0.664000,Active Import Interval (kW),14-01-2023 20:00
XXX,XXX,0.721000,Active Import Interval (kW),14-01-2023 19:30
XXX,XXX,0.866000,Active Import Interval (kW),14-01-2023 19:00
XXX,XXX,0.995000,Active Import Interval (kW),14-01-2023 18:30
XXX,XXX,0.950000,Active Import Interval (kW),14-01-2023 18:00
XXX,XXX,1.830000,Active Import Interval (kW),14-01-2023 17:30
XXX,XXX,2.206000,Active Import Interval (kW),14-01-2023 17:00
XXX,XXX,1.136000,Active Import Interval (kW),14-01-2023 16:30
XXX,XXX,2.339000,Active Import Interval (kW),14-01-2023 16:00
XXX,XXX,0.968000,Active Import Interval (kW),14-01-2023 15:30
XXX,XXX,2.141000,Active Import Interval (kW),14-01-2023 15:00
XXX,XXX,0.844000,Active Import Interval (kW),14-01-2023 14:30
XXX,XXX,0.463000,Active Import Interval (kW),14-01-2023 14:00
XXX,XXX,0.691000,Active Import Interval (kW),14-01-2023 13:30
XXX,XXX,0.614000,Active Import Interval (kW),14-01-2023 13:00
XXX,XXX,0.645000,Active Import Interval (kW),14-01-2023 12:30
XXX,XXX,0.539000,Active Import Interval (kW),14-01-2023 12:00
XXX,XXX,0.498000,Active Import Interval (kW),14-01-2023 11:30
XXX,XXX,0.514000,Active Import Interval (kW),14-01-2023 11:00
XXX,XXX,0.791000,Active Import Interval (kW),14-01-2023 10:30
XXX,XXX,0.512000,Active Import Interval (kW),14-01-2023 10:00
XXX,XXX,0.442000,Active Import Interval (kW),14-01-2023 09:30
XXX,XXX,0.479000,Active Import Interval (kW),14-01-2023 09:00
XXX,XXX,0.426000,Active Import Interval (kW),14-01-2023 08:30
XXX,XXX,0.438000,Active Import Interval (kW),14-01-2023 08:00
XXX,XXX,0.305000,Active Import Interval (kW),14-01-2023 07:30
XXX,XXX,0.250000,Active Import Interval (kW),14-01-2023 07:00
XXX,XXX,0.223000,Active Import Interval (kW),14-01-2023 06:30
XXX,XXX,0.210000,Active Import Interval (kW),14-01-2023 06:00
XXX,XXX,0.198000,Active Import Interval (kW),14-01-2023 05:30
XXX,XXX,0.208000,Active Import Interval (kW),14-01-2023 05:00
XXX,XXX,0.215000,Active Import Interval (kW),14-01-2023 04:30
XXX,XXX,0.210000,Active Import Interval (kW),14-01-2023 04:00
XXX,XXX,0.227000,Active Import Interval (kW),14-01-2023 03:30
XXX,XXX,0.278000,Active Import Interval (kW),14-01-2023 03:00
XXX,XXX,0.244000,Active Import Interval (kW),14-01-2023 02:30
XXX,XXX,0.304000,Active Import Interval (kW),14-01-2023 02:00
XXX,XXX,1.537000,Active Import Interval (kW),14-01-2023 01:30
XXX,XXX,0.348000,Active Import Interval (kW),14-01-2023 01:00
XXX,XXX,0.421000,Active Import Interval (kW),14-01-2023 00:30
XXX,XXX,0.508000,Active Import Interval (kW),14-01-2023 00:00
XXX,XXX,1.187000,Active Import Interval (kW),13-01-2023 23:30
XXX,XXX,0.623000,Active Import Interval (kW),13-01-2023 23:00
XXX,XXX,0.594000,Active Import Interval (kW),13-01-2023 22:30
XXX,XXX,0.635000,Active Import Interval (kW),13-01-2023 22:00
XXX,XXX,0.598000,Active Import Interval (kW),13-01-2023 21:30
XXX,XXX,0.638000,Active Import Interval (kW),13-01-2023 21:00
XXX,XXX,0.618000,Active Import Interval (kW),13-01-2023 20:30
XXX,XXX,0.655000,Active Import Interval (kW),13-01-2023 20:00
XXX,XXX,0.848000,Active Import Interval (kW),13-01-2023 19:30
XXX,XXX,1.041000,Active Import Interval (kW),13-01-2023 19:00
XXX,XXX,3.108000,Active Import Interval (kW),13-01-2023 18:30
XXX,XXX,2.011000,Active Import Interval (kW),13-01-2023 18:00
XXX,XXX,0.717000,Active Import Interval (kW),13-01-2023 17:30
XXX,XXX,0.665000,Active Import Interval (kW),13-01-2023 17:00
XXX,XXX,0.560000,Active Import Interval (kW),13-01-2023 16:30
XXX,XXX,0.496000,Active Import Interval (kW),13-01-2023 16:00
XXX,XXX,0.345000,Active Import Interval (kW),13-01-2023 15:30
XXX,XXX,0.202000,Active Import Interval (kW),13-01-2023 15:00
XXX,XXX,0.170000,Active Import Interval (kW),13-01-2023 14:30
XXX,XXX,0.231000,Active Import Interval (kW),13-01-2023 14:00
XXX,XXX,0.204000,Active Import Interval (kW),13-01-2023 13:30
XXX,XXX,0.169000,Active Import Interval (kW),13-01-2023 13:00
XXX,XXX,0.203000,Active Import Interval (kW),13-01-2023 12:30
XXX,XXX,0.220000,Active Import Interval (kW),13-01-2023 12:00
XXX,XXX,0.200000,Active Import Interval (kW),13-01-2023 11:30
XXX,XXX,0.196000,Active Import Interval (kW),13-01-2023 11:00
XXX,XXX,0.332000,Active Import Interval (kW),13-01-2023 10:30
XXX,XXX,0.634000,Active Import Interval (kW),13-01-2023 10:00
XXX,XXX,0.496000,Active Import Interval (kW),13-01-2023 09:30
XXX,XXX,0.658000,Active Import Interval (kW),13-01-2023 09:00
XXX,XXX,1.684000,Active Import Interval (kW),13-01-2023 08:30
XXX,XXX,1.656000,Active Import Interval (kW),13-01-2023 08:00
XXX,XXX,0.405000,Active Import Interval (kW),13-01-2023 07:30
XXX,XXX,0.166000,Active Import Interval (kW),13-01-2023 07:00
XXX,XXX,0.172000,Active Import Interval (kW),13-01-2023 06:30
XXX,XXX,0.131000,Active Import Interval (kW),13-01-2023 06:00
XXX,XXX,0.140000,Active Import Interval (kW),13-01-2023 05:30
XXX,XXX,0.793000,Active Import Interval (kW),13-01-2023 05:00
XXX,XXX,0.623000,Active Import Interval (kW),13-01-2023 04:30
XXX,XXX,0.182000,Active Import Interval (kW),13-01-2023 04:00
XXX,XXX,0.198000,Active Import Interval (kW),13-01-2023 03:30
XXX,XXX,0.843000,Active Import Interval (kW),13-01-2023 03:00
XXX,XXX,0.174000,Active Import Interval (kW),13-01-2023 02:30
XXX,XXX,0.182000,Active Import Interval (kW),13-01-2023 02:00
XXX,XXX,0.256000,Active Import Interval (kW),13-01-2023 01:30
XXX,XXX,0.333000,Active Import Interval (kW),13-01-2023 01:00
XXX,XXX,0.389000,Active Import Interval (kW),13-01-2023 00:30
XXX,XXX,0.438000,Active Import Interval (kW),13-01-2023 00:00
XXX,XXX,0.586000,Active Import Interval (kW),12-01-2023 23:30
XXX,XXX,0.760000,Active Import Interval (kW),12-01-2023 23:00
XXX,XXX,0.650000,Active Import Interval (kW),12-01-2023 22:30
XXX,XXX,0.820000,Active Import Interval (kW),12-01-2023 22:00
XXX,XXX,0.601000,Active Import Interval (kW),12-01-2023 21:30
XXX,XXX,0.754000,Active Import Interval (kW),12-01-2023 21:00
XXX,XXX,0.765000,Active Import Interval (kW),12-01-2023 20:30
XXX,XXX,0.741000,Active Import Interval (kW),12-01-2023 20:00
XXX,XXX,0.744000,Active Import Interval (kW),12-01-2023 19:30
XXX,XXX,0.624000,Active Import Interval (kW),12-01-2023 19:00
XXX,XXX,0.538000,Active Import Interval (kW),12-01-2023 18:30
XXX,XXX,2.386000,Active Import Interval (kW),12-01-2023 18:00
XXX,XXX,1.369000,Active Import Interval (kW),12-01-2023 17:30
XXX,XXX,0.663000,Active Import Interval (kW),12-01-2023 17:00
XXX,XXX,0.574000,Active Import Interval (kW),12-01-2023 16:30
XXX,XXX,0.522000,Active Import Interval (kW),12-01-2023 16:00
XXX,XXX,0.748000,Active Import Interval (kW),12-01-2023 15:30
XXX,XXX,0.903000,Active Import Interval (kW),12-01-2023 15:00
XXX,XXX,0.892000,Active Import Interval (kW),12-01-2023 14:30
XXX,XXX,0.298000,Active Import Interval (kW),12-01-2023 14:00
XXX,XXX,0.234000,Active Import Interval (kW),12-01-2023 13:30
XXX,XXX,1.860000,Active Import Interval (kW),12-01-2023 13:00
XXX,XXX,1.582000,Active Import Interval (kW),12-01-2023 12:30
XXX,XXX,0.952000,Active Import Interval (kW),12-01-2023 12:00
XXX,XXX,1.097000,Active Import Interval (kW),12-01-2023 11:30
XXX,XXX,2.993000,Active Import Interval (kW),12-01-2023 11:00
XXX,XXX,1.113000,Active Import Interval (kW),12-01-2023 10:30
XXX,XXX,2.258000,Active Import Interval (kW),12-01-2023 10:00
XXX,XXX,0.704000,Active Import Interval (kW),12-01-2023 09:30
XXX,XXX,1.760000,Active Import Interval (kW),12-01-2023 09:00
XXX,XXX,1.096000,Active Import Interval (kW),12-01-2023 08:30
XXX,XXX,0.783000,Active Import Interval (kW),12-01-2023 08:00
XXX,XXX,0.407000,Active Import Interval (kW),12-01-2023 07:30
XXX,XXX,0.192000,Active Import Interval (kW),12-01-2023 07:00
XXX,XXX,0.169000,Active Import Interval (kW),12-01-2023 06:30
XXX,XXX,0.177000,Active Import Interval (kW),12-01-2023 06:00
XXX,XXX,0.171000,Active Import Interval (kW),12-01-2023 05:30
XXX,XXX,0.291000,Active Import Interval (kW),12-01-2023 05:00
XXX,XXX,0.149000,Active Import Interval (kW),12-01-2023 04:30
XXX,XXX,0.157000,Active Import Interval (kW),12-01-2023 04:00
XXX,XXX,0.164000,Active Import Interval (kW),12-01-2023 03:30
XXX,XXX,0.166000,Active Import Interval (kW),12-01-2023 03:00
XXX,XXX,0.175000,Active Import Interval (kW),12-01-2023 02:30
XXX,XXX,0.194000,Active Import Interval (kW),12-01-2023 02:00
XXX,XXX,0.238000,Active Import Interval (kW),12-01-2023 01:30
XXX,XXX,0.286000,Active Import Interval (kW),12-01-2023 01:00
XXX,XXX,0.466000,Active Import Interval (kW),12-01-2023 00:30
XXX,XXX,0.297000,Active Import Interval (kW),12-01-2023 00:00
XXX,XXX,0.432000,Active Import Interval (kW),11-01-2023 23:30
XXX,XXX,0.629000,Active Import Interval (kW),11-01-2023 23:00
XXX,XXX,0.659000,Active Import Interval (kW),11-01-2023 22:30
XXX,XXX,0.670000,Active Import Interval (kW),11-01-2023 22:00
XXX,XXX,0.694000,Active Import Interval (kW),11-01-2023 21:30
XXX,XXX,0.701000,Active Import Interval (kW),11-01-2023 21:00
XXX,XXX,0.715000,Active Import Interval (kW),11-01-2023 20:30
XXX,XXX,0.661000,Active Import Interval (kW),11-01-2023 20:00
XXX,XXX,1.031000,Active Import Interval (kW),11-01-2023 19:30
XXX,XXX,0.778000,Active Import Interval (kW),11-01-2023 19:00
XXX,XXX,0.525000,Active Import Interval (kW),11-01-2023 18:30
XXX,XXX,1.548000,Active Import Interval (kW),11-01-2023 18:00
XXX,XXX,0.531000,Active Import Interval (kW),11-01-2023 17:30
XXX,XXX,0.544000,Active Import Interval (kW),11-01-2023 17:00
XXX,XXX,0.540000,Active Import Interval (kW),11-01-2023 16:30
XXX,XXX,1.242000,Active Import Interval (kW),11-01-2023 16:00
XXX,XXX,0.449000,Active Import Interval (kW),11-01-2023 15:30
XXX,XXX,1.059000,Active Import Interval (kW),11-01-2023 15:00
XXX,XXX,1.171000,Active Import Interval (kW),11-01-2023 14:30
XXX,XXX,0.234000,Active Import Interval (kW),11-01-2023 14:00
XXX,XXX,0.257000,Active Import Interval (kW),11-01-2023 13:30
XXX,XXX,0.713000,Active Import Interval (kW),11-01-2023 13:00
XXX,XXX,0.348000,Active Import Interval (kW),11-01-2023 12:30
XXX,XXX,0.244000,Active Import Interval (kW),11-01-2023 12:00
XXX,XXX,0.196000,Active Import Interval (kW),11-01-2023 11:30
XXX,XXX,0.204000,Active Import Interval (kW),11-01-2023 11:00
XXX,XXX,0.201000,Active Import Interval (kW),11-01-2023 10:30
XXX,XXX,0.196000,Active Import Interval (kW),11-01-2023 10:00
XXX,XXX,0.117000,Active Import Interval (kW),11-01-2023 09:30
XXX,XXX,0.267000,Active Import Interval (kW),11-01-2023 09:00
XXX,XXX,0.635000,Active Import Interval (kW),11-01-2023 08:30
XXX,XXX,0.870000,Active Import Interval (kW),11-01-2023 08:00
XXX,XXX,0.327000,Active Import Interval (kW),11-01-2023 07:30
XXX,XXX,0.181000,Active Import Interval (kW),11-01-2023 07:00
XXX,XXX,0.158000,Active Import Interval (kW),11-01-2023 06:30
XXX,XXX,0.145000,Active Import Interval (kW),11-01-2023 06:00
XXX,XXX,0.157000,Active Import Interval (kW),11-01-2023 05:30
XXX,XXX,1.379000,Active Import Interval (kW),11-01-2023 05:00
XXX,XXX,0.186000,Active Import Interval (kW),11-01-2023 04:30
XXX,XXX,0.178000,Active Import Interval (kW),11-01-2023 04:00
XXX,XXX,0.187000,Active Import Interval (kW),11-01-2023 03:30
XXX,XXX,0.913000,Active Import Interval (kW),11-01-2023 03:00
XXX,XXX,0.188000,Active Import Interval (kW),11-01-2023 02:30
XXX,XXX,0.253000,Active Import Interval (kW),11-01-2023 02:00
XXX,XXX,0.294000,Active Import Interval (kW),11-01-2023 01:30
XXX,XXX,0.269000,Active Import Interval (kW),11-01-2023 01:00
XXX,XXX,0.276000,Active Import Interval (kW),11-01-2023 00:30
XXX,XXX,0.339000,Active Import Interval (kW),11-01-2023 00:00
XXX,XXX,0.534000,Active Import Interval (kW),10-01-2023 23:30
XXX,XXX,0.556000,Active Import Interval (kW),10-01-2023 23:00
XXX,XXX,0.751000,Active Import Interval (kW),10-01-2023 22:30
XXX,XXX,0.558000,Active Import Interval (kW),10-01-2023 22:00
XXX,XXX,0.411000,Active Import Interval (kW),10-01-2023 21:30
XXX,XXX,0.443000,Active Import Interval (kW),10-01-2023 21:00
XXX,XXX,0.562000,Active Import Interval (kW),10-01-2023 20:30
XXX,XXX,0.556000,Active Import Interval (kW),10-01-2023 20:00
XXX,XXX,0.771000,Active Import Interval (kW),10-01-2023 19:30
XXX,XXX,0.535000,Active Import Interval (kW),10-01-2023 19:00
XXX,XXX,0.581000,Active Import Interval (kW),10-01-2023 18:30
XXX,XXX,1.308000,Active Import Interval (kW),10-01-2023 18:00
XXX,XXX,1.527000,Active Import Interval (kW),10-01-2023 17:30
XXX,XXX,0.578000,Active Import Interval (kW),10-01-2023 17:00
XXX,XXX,0.509000,Active Import Interval (kW),10-01-2023 16:30
XXX,XXX,0.373000,Active Import Interval (kW),10-01-2023 16:00
XXX,XXX,0.606000,Active Import Interval (kW),10-01-2023 15:30
XXX,XXX,0.291000,Active Import Interval (kW),10-01-2023 15:00
XXX,XXX,0.304000,Active Import Interval (kW),10-01-2023 14:30
XXX,XXX,0.548000,Active Import Interval (kW),10-01-2023 14:00
XXX,XXX,0.466000,Active Import Interval (kW),10-01-2023 13:30
XXX,XXX,0.422000,Active Import Interval (kW),10-01-2023 13:00
XXX,XXX,0.539000,Active Import Interval (kW),10-01-2023 12:30
XXX,XXX,1.418000,Active Import Interval (kW),10-01-2023 12:00
XXX,XXX,0.377000,Active Import Interval (kW),10-01-2023 11:30
XXX,XXX,0.446000,Active Import Interval (kW),10-01-2023 11:00
XXX,XXX,0.272000,Active Import Interval (kW),10-01-2023 10:30
XXX,XXX,0.525000,Active Import Interval (kW),10-01-2023 10:00
XXX,XXX,2.021000,Active Import Interval (kW),10-01-2023 09:30
XXX,XXX,0.437000,Active Import Interval (kW),10-01-2023 09:00
XXX,XXX,0.524000,Active Import Interval (kW),10-01-2023 08:30
XXX,XXX,2.254000,Active Import Interval (kW),10-01-2023 08:00
XXX,XXX,0.462000,Active Import Interval (kW),10-01-2023 07:30
XXX,XXX,0.217000,Active Import Interval (kW),10-01-2023 07:00
XXX,XXX,0.171000,Active Import Interval (kW),10-01-2023 06:30
XXX,XXX,0.174000,Active Import Interval (kW),10-01-2023 06:00
XXX,XXX,0.178000,Active Import Interval (kW),10-01-2023 05:30
XXX,XXX,0.151000,Active Import Interval (kW),10-01-2023 05:00
XXX,XXX,0.169000,Active Import Interval (kW),10-01-2023 04:30
XXX,XXX,0.180000,Active Import Interval (kW),10-01-2023 04:00
XXX,XXX,0.189000,Active Import Interval (kW),10-01-2023 03:30
XXX,XXX,0.180000,Active Import Interval (kW),10-01-2023 03:00
XXX,XXX,0.204000,Active Import Interval (kW),10-01-2023 02:30
XXX,XXX,1.379000,Active Import Interval (kW),10-01-2023 02:00
XXX,XXX,0.234000,Active Import Interval (kW),10-01-2023 01:30
XXX,XXX,0.223000,Active Import Interval (kW),10-01-2023 01:00
XXX,XXX,0.290000,Active Import Interval (kW),10-01-2023 00:30
XXX,XXX,1.149000,Active Import Interval (kW),10-01-2023 00:00
XXX,XXX,0.385000,Active Import Interval (kW),09-01-2023 23:30
XXX,XXX,0.712000,Active Import Interval (kW),09-01-2023 23:00
XXX,XXX,0.500000,Active Import Interval (kW),09-01-2023 22:30
XXX,XXX,0.576000,Active Import Interval (kW),09-01-2023 22:00
XXX,XXX,0.589000,Active Import Interval (kW),09-01-2023 21:30
XXX,XXX,0.578000,Active Import Interval (kW),09-01-2023 21:00
XXX,XXX,0.524000,Active Import Interval (kW),09-01-2023 20:30
XXX,XXX,0.624000,Active Import Interval (kW),09-01-2023 20:00
XXX,XXX,0.628000,Active Import Interval (kW),09-01-2023 19:30
XXX,XXX,0.616000,Active Import Interval (kW),09-01-2023 19:00
XXX,XXX,0.660000,Active Import Interval (kW),09-01-2023 18:30
XXX,XXX,0.499000,Active Import Interval (kW),09-01-2023 18:00
XXX,XXX,0.652000,Active Import Interval (kW),09-01-2023 17:30
XXX,XXX,0.484000,Active Import Interval (kW),09-01-2023 17:00
XXX,XXX,0.509000,Active Import Interval (kW),09-01-2023 16:30
XXX,XXX,0.742000,Active Import Interval (kW),09-01-2023 16:00
XXX,XXX,0.773000,Active Import Interval (kW),09-01-2023 15:30
XXX,XXX,0.339000,Active Import Interval (kW),09-01-2023 15:00
XXX,XXX,0.385000,Active Import Interval (kW),09-01-2023 14:30
XXX,XXX,0.543000,Active Import Interval (kW),09-01-2023 14:00
XXX,XXX,0.362000,Active Import Interval (kW),09-01-2023 13:30
XXX,XXX,0.326000,Active Import Interval (kW),09-01-2023 13:00
XXX,XXX,0.500000,Active Import Interval (kW),09-01-2023 12:30
XXX,XXX,0.645000,Active Import Interval (kW),09-01-2023 12:00
XXX,XXX,0.669000,Active Import Interval (kW),09-01-2023 11:30
XXX,XXX,0.406000,Active Import Interval (kW),09-01-2023 11:00
XXX,XXX,0.357000,Active Import Interval (kW),09-01-2023 10:30
XXX,XXX,0.369000,Active Import Interval (kW),09-01-2023 10:00
XXX,XXX,0.268000,Active Import Interval (kW),09-01-2023 09:30
XXX,XXX,0.378000,Active Import Interval (kW),09-01-2023 09:00
XXX,XXX,0.498000,Active Import Interval (kW),09-01-2023 08:30
XXX,XXX,0.837000,Active Import Interval (kW),09-01-2023 08:00
XXX,XXX,0.415000,Active Import Interval (kW),09-01-2023 07:30
XXX,XXX,0.196000,Active Import Interval (kW),09-01-2023 07:00
XXX,XXX,0.182000,Active Import Interval (kW),09-01-2023 06:30
XXX,XXX,0.156000,Active Import Interval (kW),09-01-2023 06:00
XXX,XXX,0.143000,Active Import Interval (kW),09-01-2023 05:30
XXX,XXX,0.158000,Active Import Interval (kW),09-01-2023 05:00
XXX,XXX,0.160000,Active Import Interval (kW),09-01-2023 04:30
XXX,XXX,0.155000,Active Import Interval (kW),09-01-2023 04:00
XXX,XXX,0.172000,Active Import Interval (kW),09-01-2023 03:30
XXX,XXX,0.190000,Active Import Interval (kW),09-01-2023 03:00
XXX,XXX,0.191000,Active Import Interval (kW),09-01-2023 02:30
XXX,XXX,1.392000,Active Import Interval (kW),09-01-2023 02:00
XXX,XXX,0.310000,Active Import Interval (kW),09-01-2023 01:30
XXX,XXX,0.327000,Active Import Interval (kW),09-01-2023 01:00
XXX,XXX,0.338000,Active Import Interval (kW),09-01-2023 00:30
XXX,XXX,1.173000,Active Import Interval (kW),09-01-2023 00:00
XXX,XXX,0.681000,Active Import Interval (kW),08-01-2023 23:30
XXX,XXX,0.487000,Active Import Interval (kW),08-01-2023 23:00
XXX,XXX,0.525000,Active Import Interval (kW),08-01-2023 22:30
XXX,XXX,0.563000,Active Import Interval (kW),08-01-2023 22:00
XXX,XXX,0.563000,Active Import Interval (kW),08-01-2023 21:30
XXX,XXX,0.651000,Active Import Interval (kW),08-01-2023 21:00
XXX,XXX,0.777000,Active Import Interval (kW),08-01-2023 20:30
XXX,XXX,0.682000,Active Import Interval (kW),08-01-2023 20:00
XXX,XXX,0.697000,Active Import Interval (kW),08-01-2023 19:30
XXX,XXX,0.753000,Active Import Interval (kW),08-01-2023 19:00
XXX,XXX,0.797000,Active Import Interval (kW),08-01-2023 18:30
XXX,XXX,0.896000,Active Import Interval (kW),08-01-2023 18:00
XXX,XXX,0.941000,Active Import Interval (kW),08-01-2023 17:30
XXX,XXX,0.957000,Active Import Interval (kW),08-01-2023 17:00
XXX,XXX,0.953000,Active Import Interval (kW),08-01-2023 16:30
XXX,XXX,2.367000,Active Import Interval (kW),08-01-2023 16:00
XXX,XXX,0.653000,Active Import Interval (kW),08-01-2023 15:30
XXX,XXX,1.802000,Active Import Interval (kW),08-01-2023 15:00
XXX,XXX,1.737000,Active Import Interval (kW),08-01-2023 14:30
XXX,XXX,0.502000,Active Import Interval (kW),08-01-2023 14:00
XXX,XXX,0.420000,Active Import Interval (kW),08-01-2023 13:30
XXX,XXX,0.517000,Active Import Interval (kW),08-01-2023 13:00
XXX,XXX,0.598000,Active Import Interval (kW),08-01-2023 12:30
XXX,XXX,0.329000,Active Import Interval (kW),08-01-2023 12:00
XXX,XXX,0.272000,Active Import Interval (kW),08-01-2023 11:30
XXX,XXX,0.397000,Active Import Interval (kW),08-01-2023 11:00
XXX,XXX,0.725000,Active Import Interval (kW),08-01-2023 10:30
XXX,XXX,0.188000,Active Import Interval (kW),08-01-2023 10:00
XXX,XXX,0.624000,Active Import Interval (kW),08-01-2023 09:30
XXX,XXX,0.286000,Active Import Interval (kW),08-01-2023 09:00
XXX,XXX,0.222000,Active Import Interval (kW),08-01-2023 08:30
XXX,XXX,0.212000,Active Import Interval (kW),08-01-2023 08:00
XXX,XXX,0.189000,Active Import Interval (kW),08-01-2023 07:30
XXX,XXX,0.197000,Active Import Interval (kW),08-01-2023 07:00
XXX,XXX,0.156000,Active Import Interval (kW),08-01-2023 06:30
XXX,XXX,0.162000,Active Import Interval (kW),08-01-2023 06:00
XXX,XXX,0.126000,Active Import Interval (kW),08-01-2023 05:30
XXX,XXX,0.146000,Active Import Interval (kW),08-01-2023 05:00
XXX,XXX,0.158000,Active Import Interval (kW),08-01-2023 04:30
XXX,XXX,0.165000,Active Import Interval (kW),08-01-2023 04:00
XXX,XXX,0.169000,Active Import Interval (kW),08-01-2023 03:30
XXX,XXX,1.291000,Active Import Interval (kW),08-01-2023 03:00
XXX,XXX,0.210000,Active Import Interval (kW),08-01-2023 02:30
XXX,XXX,0.219000,Active Import Interval (kW),08-01-2023 02:00
XXX,XXX,0.318000,Active Import Interval (kW),08-01-2023 01:30
XXX,XXX,1.028000,Active Import Interval (kW),08-01-2023 01:00
XXX,XXX,0.369000,Active Import Interval (kW),08-01-2023 00:30
XXX,XXX,0.664000,Active Import Interval (kW),08-01-2023 00:00
XXX,XXX,0.506000,Active Import Interval (kW),07-01-2023 23:30
XXX,XXX,0.489000,Active Import Interval (kW),07-01-2023 23:00
XXX,XXX,0.428000,Active Import Interval (kW),07-01-2023 22:30
XXX,XXX,0.687000,Active Import Interval (kW),07-01-2023 22:00
XXX,XXX,0.508000,Active Import Interval (kW),07-01-2023 21:30
XXX,XXX,0.654000,Active Import Interval (kW),07-01-2023 21:00
XXX,XXX,0.650000,Active Import Interval (kW),07-01-2023 20:30
XXX,XXX,0.659000,Active Import Interval (kW),07-01-2023 20:00
XXX,XXX,0.731000,Active Import Interval (kW),07-01-2023 19:30
XXX,XXX,0.765000,Active Import Interval (kW),07-01-2023 19:00
XXX,XXX,3.363000,Active Import Interval (kW),07-01-2023 18:30
XXX,XXX,1.787000,Active Import Interval (kW),07-01-2023 18:00
XXX,XXX,0.602000,Active Import Interval (kW),07-01-2023 17:30
XXX,XXX,0.543000,Active Import Interval (kW),07-01-2023 17:00
XXX,XXX,0.616000,Active Import Interval (kW),07-01-2023 16:30
XXX,XXX,0.815000,Active Import Interval (kW),07-01-2023 16:00
XXX,XXX,0.293000,Active Import Interval (kW),07-01-2023 15:30
XXX,XXX,0.303000,Active Import Interval (kW),07-01-2023 15:00
XXX,XXX,0.474000,Active Import Interval (kW),07-01-2023 14:30
XXX,XXX,0.482000,Active Import Interval (kW),07-01-2023 14:00
XXX,XXX,1.144000,Active Import Interval (kW),07-01-2023 13:30
XXX,XXX,2.730000,Active Import Interval (kW),07-01-2023 13:00
XXX,XXX,0.699000,Active Import Interval (kW),07-01-2023 12:30
XXX,XXX,0.464000,Active Import Interval (kW),07-01-2023 12:00
XXX,XXX,0.343000,Active Import Interval (kW),07-01-2023 11:30
XXX,XXX,0.405000,Active Import Interval (kW),07-01-2023 11:00
XXX,XXX,0.446000,Active Import Interval (kW),07-01-2023 10:30
XXX,XXX,0.685000,Active Import Interval (kW),07-01-2023 10:00
XXX,XXX,0.678000,Active Import Interval (kW),07-01-2023 09:30
XXX,XXX,0.364000,Active Import Interval (kW),07-01-2023 09:00
XXX,XXX,0.216000,Active Import Interval (kW),07-01-2023 08:30
XXX,XXX,0.214000,Active Import Interval (kW),07-01-2023 08:00
XXX,XXX,0.234000,Active Import Interval (kW),07-01-2023 07:30
XXX,XXX,0.211000,Active Import Interval (kW),07-01-2023 07:00
XXX,XXX,0.287000,Active Import Interval (kW),07-01-2023 06:30
XXX,XXX,0.166000,Active Import Interval (kW),07-01-2023 06:00
XXX,XXX,0.184000,Active Import Interval (kW),07-01-2023 05:30
XXX,XXX,0.173000,Active Import Interval (kW),07-01-2023 05:00
XXX,XXX,0.157000,Active Import Interval (kW),07-01-2023 04:30
XXX,XXX,1.166000,Active Import Interval (kW),07-01-2023 04:00
XXX,XXX,0.356000,Active Import Interval (kW),07-01-2023 03:30
