MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXXX,XXXX,0.6610,Active Import Interval (kWh),03-04-2023 09:00
XXXX,XXXX,0.2800,Active Import Interval (kWh),03-04-2023 08:30
XXXX,XXXX,0.1280,Active Import Interval (kWh),03-04-2023 08:00
XXXX,XXXX,0.1065,Active Import Interval (kWh),03-04-2023 07:30
XXXX,XXXX,0.0920,Active Import Interval (kWh),03-04-2023 07:00
XXXX,XXXX,0.1080,Active Import Interval (kWh),03-04-2023 06:30
XXXX,XXXX,0.0865,Active Import Interval (kWh),03-04-2023 06:00
XXXX,XXXX,0.0755,Active Import Interval (kWh),03-04-2023 05:30
XXXX,XXXX,0.5615,Active Import Interval (kWh),03-04-2023 05:00
XXXX,XXXX,0.1090,Active Import Interval (kWh),03-04-2023 04:30
XXXX,XXXX,0.0905,Active Import Interval (kWh),03-04-2023 04:00
XXXX,XXXX,0.1110,Active Import Interval (kWh),03-04-2023 03:30
XXXX,XXXX,0.4670,Active Import Interval (kWh),03-04-2023 03:00
XXXX,XXXX,0.0900,Active Import Interval (kWh),03-04-2023 02:30
XXXX,XXXX,0.0975,Active Import Interval (kWh),03-04-2023 02:00
XXXX,XXXX,0.2180,Active Import Interval (kWh),03-04-2023 01:30
XXXX,XXXX,0.2730,Active Import Interval (kWh),03-04-2023 01:00
XXXX,XXXX,0.2705,Active Import Interval (kWh),03-04-2023 00:30
XXXX,XXXX,0.4165,Active Import Interval (kWh),03-04-2023 00:00
XXXX,XXXX,0.3545,Active Import Interval (kWh),02-04-2023 23:30
XXXX,XXXX,0.4705,Active Import Interval (kWh),02-04-2023 23:00
XXXX,XXXX,0.3540,Active Import Interval (kWh),02-04-2023 22:30
XXXX,XXXX,0.3435,Active Import Interval (kWh),02-04-2023 22:00
XXXX,XXXX,0.3625,Active Import Interval (kWh),02-04-2023 21:30
XXXX,XXXX,0.3235,Active Import Interval (kWh),02-04-2023 21:00
XXXX,XXXX,0.3405,Active Import Interval (kWh),02-04-2023 20:30
XXXX,XXXX,0.3490,Active Import Interval (kWh),02-04-2023 20:00
XXXX,XXXX,0.3100,Active Import Interval (kWh),02-04-2023 19:30
XXXX,XXXX,0.2645,Active Import Interval (kWh),02-04-2023 19:00
XXXX,XXXX,0.2815,Active Import Interval (kWh),02-04-2023 18:30
XXXX,XXXX,0.2575,Active Import Interval (kWh),02-04-2023 18:00
XXXX,XXXX,0.2690,Active Import Interval (kWh),02-04-2023 17:30
XXXX,XXXX,0.2405,Active Import Interval (kWh),02-04-2023 17:00
XXXX,XXXX,0.2805,Active Import Interval (kWh),02-04-2023 16:30
XXXX,XXXX,0.3220,Active Import Interval (kWh),02-04-2023 16:00
XXXX,XXXX,0.3235,Active Import Interval (kWh),02-04-2023 15:30
XXXX,XXXX,0.2150,Active Import Interval (kWh),02-04-2023 15:00
XXXX,XXXX,0.3420,Active Import Interval (kWh),02-04-2023 14:30
XXXX,XXXX,0.3480,Active Import Interval (kWh),02-04-2023 14:00
XXXX,XXXX,0.2100,Active Import Interval (kWh),02-04-2023 13:30
XXXX,XXXX,0.1735,Active Import Interval (kWh),02-04-2023 13:00
XXXX,XXXX,0.1975,Active Import Interval (kWh),02-04-2023 12:30
XXXX,XXXX,0.2310,Active Import Interval (kWh),02-04-2023 12:00
XXXX,XXXX,0.1130,Active Import Interval (kWh),02-04-2023 11:30
XXXX,XXXX,0.1225,Active Import Interval (kWh),02-04-2023 11:00
XXXX,XXXX,0.1140,Active Import Interval (kWh),02-04-2023 10:30
XXXX,XXXX,0.1025,Active Import Interval (kWh),02-04-2023 10:00
XXXX,XXXX,0.2545,Active Import Interval (kWh),02-04-2023 09:30
XXXX,XXXX,0.7220,Active Import Interval (kWh),02-04-2023 09:00
XXXX,XXXX,0.2585,Active Import Interval (kWh),02-04-2023 08:30
XXXX,XXXX,0.0920,Active Import Interval (kWh),02-04-2023 08:00
XXXX,XXXX,0.0960,Active Import Interval (kWh),02-04-2023 07:30
XXXX,XXXX,0.0955,Active Import Interval (kWh),02-04-2023 07:00
XXXX,XXXX,0.0980,Active Import Interval (kWh),02-04-2023 06:30
XXXX,XXXX,0.0850,Active Import Interval (kWh),02-04-2023 06:00
XXXX,XXXX,0.0735,Active Import Interval (kWh),02-04-2023 05:30
XXXX,XXXX,0.0880,Active Import Interval (kWh),02-04-2023 05:00
XXXX,XXXX,0.7225,Active Import Interval (kWh),02-04-2023 04:30
XXXX,XXXX,0.0865,Active Import Interval (kWh),02-04-2023 04:00
XXXX,XXXX,0.1135,Active Import Interval (kWh),02-04-2023 03:30
XXXX,XXXX,0.1265,Active Import Interval (kWh),02-04-2023 03:00
XXXX,XXXX,0.4990,Active Import Interval (kWh),02-04-2023 02:30
XXXX,XXXX,0.2055,Active Import Interval (kWh),02-04-2023 02:00
XXXX,XXXX,0.2530,Active Import Interval (kWh),02-04-2023 01:30
XXXX,XXXX,0.2410,Active Import Interval (kWh),02-04-2023 01:00
XXXX,XXXX,0.2515,Active Import Interval (kWh),02-04-2023 00:30
XXXX,XXXX,0.5340,Active Import Interval (kWh),02-04-2023 00:00
XXXX,XXXX,0.4340,Active Import Interval (kWh),01-04-2023 23:30
XXXX,XXXX,0.4330,Active Import Interval (kWh),01-04-2023 23:00
XXXX,XXXX,0.4230,Active Import Interval (kWh),01-04-2023 22:30
XXXX,XXXX,0.4315,Active Import Interval (kWh),01-04-2023 22:00
XXXX,XXXX,0.4700,Active Import Interval (kWh),01-04-2023 21:30
XXXX,XXXX,0.4925,Active Import Interval (kWh),01-04-2023 21:00
XXXX,XXXX,0.3460,Active Import Interval (kWh),01-04-2023 20:30
XXXX,XXXX,0.3420,Active Import Interval (kWh),01-04-2023 20:00
XXXX,XXXX,1.0965,Active Import Interval (kWh),01-04-2023 19:30
XXXX,XXXX,0.6975,Active Import Interval (kWh),01-04-2023 19:00
XXXX,XXXX,0.2065,Active Import Interval (kWh),01-04-2023 18:30
XXXX,XXXX,0.2485,Active Import Interval (kWh),01-04-2023 18:00
XXXX,XXXX,0.6265,Active Import Interval (kWh),01-04-2023 17:30
XXXX,XXXX,0.4395,Active Import Interval (kWh),01-04-2023 17:00
XXXX,XXXX,0.4510,Active Import Interval (kWh),01-04-2023 16:30
XXXX,XXXX,0.4390,Active Import Interval (kWh),01-04-2023 16:00
XXXX,XXXX,0.4450,Active Import Interval (kWh),01-04-2023 15:30
XXXX,XXXX,0.3545,Active Import Interval (kWh),01-04-2023 15:00
XXXX,XXXX,0.2875,Active Import Interval (kWh),01-04-2023 14:30
XXXX,XXXX,0.2845,Active Import Interval (kWh),01-04-2023 14:00
XXXX,XXXX,0.3035,Active Import Interval (kWh),01-04-2023 13:30
XXXX,XXXX,0.2215,Active Import Interval (kWh),01-04-2023 13:00
XXXX,XXXX,0.4945,Active Import Interval (kWh),01-04-2023 12:30
XXXX,XXXX,0.1955,Active Import Interval (kWh),01-04-2023 12:00
XXXX,XXXX,0.1840,Active Import Interval (kWh),01-04-2023 11:30
XXXX,XXXX,0.1670,Active Import Interval (kWh),01-04-2023 11:00
XXXX,XXXX,0.2205,Active Import Interval (kWh),01-04-2023 10:30
XXXX,XXXX,0.2255,Active Import Interval (kWh),01-04-2023 10:00
XXXX,XXXX,0.2470,Active Import Interval (kWh),01-04-2023 09:30
XXXX,XXXX,0.1185,Active Import Interval (kWh),01-04-2023 09:00
XXXX,XXXX,0.3100,Active Import Interval (kWh),01-04-2023 08:30
XXXX,XXXX,0.0910,Active Import Interval (kWh),01-04-2023 08:00
XXXX,XXXX,0.0985,Active Import Interval (kWh),01-04-2023 07:30
XXXX,XXXX,0.1005,Active Import Interval (kWh),01-04-2023 07:00
XXXX,XXXX,0.0825,Active Import Interval (kWh),01-04-2023 06:30
XXXX,XXXX,0.0905,Active Import Interval (kWh),01-04-2023 06:00
XXXX,XXXX,0.0835,Active Import Interval (kWh),01-04-2023 05:30
XXXX,XXXX,0.0900,Active Import Interval (kWh),01-04-2023 05:00
XXXX,XXXX,0.0865,Active Import Interval (kWh),01-04-2023 04:30
XXXX,XXXX,0.0910,Active Import Interval (kWh),01-04-2023 04:00
XXXX,XXXX,0.0965,Active Import Interval (kWh),01-04-2023 03:30
XXXX,XXXX,0.1005,Active Import Interval (kWh),01-04-2023 03:00
XXXX,XXXX,0.0990,Active Import Interval (kWh),01-04-2023 02:30
XXXX,XXXX,0.1005,Active Import Interval (kWh),01-04-2023 02:00
XXXX,XXXX,0.1195,Active Import Interval (kWh),01-04-2023 01:30
XXXX,XXXX,0.2400,Active Import Interval (kWh),01-04-2023 01:00
XXXX,XXXX,0.2405,Active Import Interval (kWh),01-04-2023 00:30
XXXX,XXXX,0.3625,Active Import Interval (kWh),01-04-2023 00:00
XXXX,XXXX,0.3470,Active Import Interval (kWh),31-03-2023 23:30
XXXX,XXXX,0.7940,Active Import Interval (kWh),31-03-2023 23:00
XXXX,XXXX,0.5185,Active Import Interval (kWh),31-03-2023 22:30
XXXX,XXXX,1.2565,Active Import Interval (kWh),31-03-2023 22:00
XXXX,XXXX,0.4265,Active Import Interval (kWh),31-03-2023 21:30
XXXX,XXXX,1.2545,Active Import Interval (kWh),31-03-2023 21:00
XXXX,XXXX,0.4790,Active Import Interval (kWh),31-03-2023 20:30
XXXX,XXXX,0.3675,Active Import Interval (kWh),31-03-2023 20:00
XXXX,XXXX,0.2485,Active Import Interval (kWh),31-03-2023 19:30
XXXX,XXXX,0.2525,Active Import Interval (kWh),31-03-2023 19:00
XXXX,XXXX,0.3235,Active Import Interval (kWh),31-03-2023 18:30
XXXX,XXXX,0.1820,Active Import Interval (kWh),31-03-2023 18:00
XXXX,XXXX,0.2450,Active Import Interval (kWh),31-03-2023 17:30
XXXX,XXXX,0.2945,Active Import Interval (kWh),31-03-2023 17:00
XXXX,XXXX,0.4195,Active Import Interval (kWh),31-03-2023 16:30
XXXX,XXXX,0.2705,Active Import Interval (kWh),31-03-2023 16:00
XXXX,XXXX,0.1815,Active Import Interval (kWh),31-03-2023 15:30
XXXX,XXXX,0.1510,Active Import Interval (kWh),31-03-2023 15:00
XXXX,XXXX,0.1380,Active Import Interval (kWh),31-03-2023 14:30
XXXX,XXXX,0.1475,Active Import Interval (kWh),31-03-2023 14:00
XXXX,XXXX,0.1195,Active Import Interval (kWh),31-03-2023 13:30
XXXX,XXXX,0.0975,Active Import Interval (kWh),31-03-2023 13:00
XXXX,XXXX,0.1940,Active Import Interval (kWh),31-03-2023 12:30
XXXX,XXXX,0.1115,Active Import Interval (kWh),31-03-2023 12:00
XXXX,XXXX,0.1080,Active Import Interval (kWh),31-03-2023 11:30
XXXX,XXXX,0.2150,Active Import Interval (kWh),31-03-2023 11:00
XXXX,XXXX,0.1370,Active Import Interval (kWh),31-03-2023 10:30
XXXX,XXXX,0.1145,Active Import Interval (kWh),31-03-2023 10:00
XXXX,XXXX,0.1195,Active Import Interval (kWh),31-03-2023 09:30
XXXX,XXXX,0.1300,Active Import Interval (kWh),31-03-2023 09:00
XXXX,XXXX,0.1440,Active Import Interval (kWh),31-03-2023 08:30
XXXX,XXXX,0.3440,Active Import Interval (kWh),31-03-2023 08:00
XXXX,XXXX,0.1925,Active Import Interval (kWh),31-03-2023 07:30
XXXX,XXXX,0.1020,Active Import Interval (kWh),31-03-2023 07:00
XXXX,XXXX,0.0900,Active Import Interval (kWh),31-03-2023 06:30
XXXX,XXXX,0.0750,Active Import Interval (kWh),31-03-2023 06:00
XXXX,XXXX,0.0865,Active Import Interval (kWh),31-03-2023 05:30
XXXX,XXXX,0.0925,Active Import Interval (kWh),31-03-2023 05:00
XXXX,XXXX,0.0750,Active Import Interval (kWh),31-03-2023 04:30
XXXX,XXXX,0.5425,Active Import Interval (kWh),31-03-2023 04:00
XXXX,XXXX,0.1055,Active Import Interval (kWh),31-03-2023 03:30
XXXX,XXXX,0.1005,Active Import Interval (kWh),31-03-2023 03:00
XXXX,XXXX,0.1105,Active Import Interval (kWh),31-03-2023 02:30
XXXX,XXXX,0.4425,Active Import Interval (kWh),31-03-2023 02:00
XXXX,XXXX,0.1050,Active Import Interval (kWh),31-03-2023 01:30
XXXX,XXXX,0.1175,Active Import Interval (kWh),31-03-2023 01:00
XXXX,XXXX,0.1705,Active Import Interval (kWh),31-03-2023 00:30
XXXX,XXXX,0.1905,Active Import Interval (kWh),31-03-2023 00:00
XXXX,XXXX,0.2810,Active Import Interval (kWh),30-03-2023 23:30
XXXX,XXXX,0.2375,Active Import Interval (kWh),30-03-2023 23:00
XXXX,XXXX,0.3505,Active Import Interval (kWh),30-03-2023 22:30
XXXX,XXXX,0.2750,Active Import Interval (kWh),30-03-2023 22:00
XXXX,XXXX,0.3260,Active Import Interval (kWh),30-03-2023 21:30
XXXX,XXXX,0.4775,Active Import Interval (kWh),30-03-2023 21:00
XXXX,XXXX,0.3400,Active Import Interval (kWh),30-03-2023 20:30
XXXX,XXXX,0.5575,Active Import Interval (kWh),30-03-2023 20:00
XXXX,XXXX,0.4215,Active Import Interval (kWh),30-03-2023 19:30
XXXX,XXXX,0.2010,Active Import Interval (kWh),30-03-2023 19:00
XXXX,XXXX,0.3370,Active Import Interval (kWh),30-03-2023 18:30
XXXX,XXXX,0.3650,Active Import Interval (kWh),30-03-2023 18:00
XXXX,XXXX,1.1010,Active Import Interval (kWh),30-03-2023 17:30
XXXX,XXXX,0.8880,Active Import Interval (kWh),30-03-2023 17:00
XXXX,XXXX,0.1400,Active Import Interval (kWh),30-03-2023 16:30
XXXX,XXXX,0.1555,Active Import Interval (kWh),30-03-2023 16:00
XXXX,XXXX,0.1350,Active Import Interval (kWh),30-03-2023 15:30
XXXX,XXXX,0.1190,Active Import Interval (kWh),30-03-2023 15:00
XXXX,XXXX,0.2355,Active Import Interval (kWh),30-03-2023 14:30
XXXX,XXXX,0.3380,Active Import Interval (kWh),30-03-2023 14:00
XXXX,XXXX,0.4440,Active Import Interval (kWh),30-03-2023 13:30
XXXX,XXXX,0.2570,Active Import Interval (kWh),30-03-2023 13:00
XXXX,XXXX,0.3280,Active Import Interval (kWh),30-03-2023 12:30
XXXX,XXXX,0.1600,Active Import Interval (kWh),30-03-2023 12:00
XXXX,XXXX,0.1525,Active Import Interval (kWh),30-03-2023 11:30
XXXX,XXXX,0.1615,Active Import Interval (kWh),30-03-2023 11:00
XXXX,XXXX,0.7275,Active Import Interval (kWh),30-03-2023 10:30
XXXX,XXXX,0.5850,Active Import Interval (kWh),30-03-2023 10:00
XXXX,XXXX,0.1420,Active Import Interval (kWh),30-03-2023 09:30
XXXX,XXXX,0.1630,Active Import Interval (kWh),30-03-2023 09:00
XXXX,XXXX,0.1785,Active Import Interval (kWh),30-03-2023 08:30
XXXX,XXXX,0.7370,Active Import Interval (kWh),30-03-2023 08:00
XXXX,XXXX,0.1670,Active Import Interval (kWh),30-03-2023 07:30
XXXX,XXXX,0.1170,Active Import Interval (kWh),30-03-2023 07:00
XXXX,XXXX,0.0970,Active Import Interval (kWh),30-03-2023 06:30
XXXX,XXXX,0.1545,Active Import Interval (kWh),30-03-2023 06:00
XXXX,XXXX,0.0885,Active Import Interval (kWh),30-03-2023 05:30
XXXX,XXXX,0.0875,Active Import Interval (kWh),30-03-2023 05:00
XXXX,XXXX,0.0890,Active Import Interval (kWh),30-03-2023 04:30
XXXX,XXXX,0.0885,Active Import Interval (kWh),30-03-2023 04:00
XXXX,XXXX,0.0950,Active Import Interval (kWh),30-03-2023 03:30
XXXX,XXXX,0.0790,Active Import Interval (kWh),30-03-2023 03:00
XXXX,XXXX,0.0910,Active Import Interval (kWh),30-03-2023 02:30
XXXX,XXXX,0.0920,Active Import Interval (kWh),30-03-2023 02:00
XXXX,XXXX,0.0995,Active Import Interval (kWh),30-03-2023 01:30
XXXX,XXXX,0.1075,Active Import Interval (kWh),30-03-2023 01:00
XXXX,XXXX,0.1365,Active Import Interval (kWh),30-03-2023 00:30
XXXX,XXXX,0.1865,Active Import Interval (kWh),30-03-2023 00:00
XXXX,XXXX,0.2380,Active Import Interval (kWh),29-03-2023 23:30
XXXX,XXXX,0.3600,Active Import Interval (kWh),29-03-2023 23:00
XXXX,XXXX,0.3300,Active Import Interval (kWh),29-03-2023 22:30
XXXX,XXXX,0.4605,Active Import Interval (kWh),29-03-2023 22:00
XXXX,XXXX,0.3685,Active Import Interval (kWh),29-03-2023 21:30
XXXX,XXXX,0.3180,Active Import Interval (kWh),29-03-2023 21:00
XXXX,XXXX,0.2625,Active Import Interval (kWh),29-03-2023 20:30
XXXX,XXXX,0.2595,Active Import Interval (kWh),29-03-2023 20:00
XXXX,XXXX,0.2135,Active Import Interval (kWh),29-03-2023 19:30
XXXX,XXXX,0.1720,Active Import Interval (kWh),29-03-2023 19:00
XXXX,XXXX,0.3120,Active Import Interval (kWh),29-03-2023 18:30
XXXX,XXXX,0.2285,Active Import Interval (kWh),29-03-2023 18:00
XXXX,XXXX,0.5095,Active Import Interval (kWh),29-03-2023 17:30
XXXX,XXXX,0.1805,Active Import Interval (kWh),29-03-2023 17:00
XXXX,XXXX,0.1630,Active Import Interval (kWh),29-03-2023 16:30
XXXX,XXXX,0.2625,Active Import Interval (kWh),29-03-2023 16:00
XXXX,XXXX,0.4360,Active Import Interval (kWh),29-03-2023 15:30
XXXX,XXXX,0.1915,Active Import Interval (kWh),29-03-2023 15:00
XXXX,XXXX,0.1070,Active Import Interval (kWh),29-03-2023 14:30
XXXX,XXXX,0.1015,Active Import Interval (kWh),29-03-2023 14:00
XXXX,XXXX,0.1090,Active Import Interval (kWh),29-03-2023 13:30
XXXX,XXXX,0.3345,Active Import Interval (kWh),29-03-2023 13:00
XXXX,XXXX,0.2730,Active Import Interval (kWh),29-03-2023 12:30
XXXX,XXXX,0.1195,Active Import Interval (kWh),29-03-2023 12:00
XXXX,XXXX,0.1280,Active Import Interval (kWh),29-03-2023 11:30
XXXX,XXXX,0.1275,Active Import Interval (kWh),29-03-2023 11:00
XXXX,XXXX,0.1000,Active Import Interval (kWh),29-03-2023 10:30
XXXX,XXXX,0.1080,Active Import Interval (kWh),29-03-2023 10:00
XXXX,XXXX,0.1005,Active Import Interval (kWh),29-03-2023 09:30
XXXX,XXXX,0.1145,Active Import Interval (kWh),29-03-2023 09:00
XXXX,XXXX,0.1535,Active Import Interval (kWh),29-03-2023 08:30
XXXX,XXXX,0.3910,Active Import Interval (kWh),29-03-2023 08:00
XXXX,XXXX,0.1995,Active Import Interval (kWh),29-03-2023 07:30
XXXX,XXXX,0.1010,Active Import Interval (kWh),29-03-2023 07:00
XXXX,XXXX,0.0825,Active Import Interval (kWh),29-03-2023 06:30
XXXX,XXXX,0.0895,Active Import Interval (kWh),29-03-2023 06:00
XXXX,XXXX,0.0825,Active Import Interval (kWh),29-03-2023 05:30
XXXX,XXXX,0.5540,Active Import Interval (kWh),29-03-2023 05:00
XXXX,XXXX,0.0985,Active Import Interval (kWh),29-03-2023 04:30
XXXX,XXXX,0.0995,Active Import Interval (kWh),29-03-2023 04:00
XXXX,XXXX,0.2165,Active Import Interval (kWh),29-03-2023 03:30
XXXX,XXXX,0.3245,Active Import Interval (kWh),29-03-2023 03:00
XXXX,XXXX,0.0915,Active Import Interval (kWh),29-03-2023 02:30
XXXX,XXXX,0.0990,Active Import Interval (kWh),29-03-2023 02:00
XXXX,XXXX,0.1425,Active Import Interval (kWh),29-03-2023 01:30
XXXX,XXXX,0.1600,Active Import Interval (kWh),29-03-2023 01:00
XXXX,XXXX,0.2525,Active Import Interval (kWh),29-03-2023 00:30
XXXX,XXXX,0.1675,Active Import Interval (kWh),29-03-2023 00:00
XXXX,XXXX,0.3020,Active Import Interval (kWh),28-03-2023 23:30
XXXX,XXXX,0.3340,Active Import Interval (kWh),28-03-2023 23:00
XXXX,XXXX,0.4115,Active Import Interval (kWh),28-03-2023 22:30
XXXX,XXXX,0.2940,Active Import Interval (kWh),28-03-2023 22:00
XXXX,XXXX,0.1990,Active Import Interval (kWh),28-03-2023 21:30
XXXX,XXXX,0.2300,Active Import Interval (kWh),28-03-2023 21:00
XXXX,XXXX,0.2385,Active Import Interval (kWh),28-03-2023 20:30
XXXX,XXXX,0.2225,Active Import Interval (kWh),28-03-2023 20:00
XXXX,XXXX,0.2960,Active Import Interval (kWh),28-03-2023 19:30
XXXX,XXXX,0.2535,Active Import Interval (kWh),28-03-2023 19:00
XXXX,XXXX,0.2705,Active Import Interval (kWh),28-03-2023 18:30
XXXX,XXXX,0.4170,Active Import Interval (kWh),28-03-2023 18:00
XXXX,XXXX,0.2100,Active Import Interval (kWh),28-03-2023 17:30
XXXX,XXXX,0.5450,Active Import Interval (kWh),28-03-2023 17:00
XXXX,XXXX,0.1495,Active Import Interval (kWh),28-03-2023 16:30
XXXX,XXXX,0.1280,Active Import Interval (kWh),28-03-2023 16:00
XXXX,XXXX,0.1805,Active Import Interval (kWh),28-03-2023 15:30
XXXX,XXXX,0.1205,Active Import Interval (kWh),28-03-2023 15:00
XXXX,XXXX,0.1995,Active Import Interval (kWh),28-03-2023 14:30
XXXX,XXXX,0.1255,Active Import Interval (kWh),28-03-2023 14:00
XXXX,XXXX,0.1115,Active Import Interval (kWh),28-03-2023 13:30
XXXX,XXXX,0.1075,Active Import Interval (kWh),28-03-2023 13:00
XXXX,XXXX,0.3360,Active Import Interval (kWh),28-03-2023 12:30
XXXX,XXXX,0.3460,Active Import Interval (kWh),28-03-2023 12:00
XXXX,XXXX,0.1615,Active Import Interval (kWh),28-03-2023 11:30
XXXX,XXXX,0.1245,Active Import Interval (kWh),28-03-2023 11:00
XXXX,XXXX,0.1510,Active Import Interval (kWh),28-03-2023 10:30
XXXX,XXXX,0.2000,Active Import Interval (kWh),28-03-2023 10:00
XXXX,XXXX,1.1020,Active Import Interval (kWh),28-03-2023 09:30
XXXX,XXXX,0.2720,Active Import Interval (kWh),28-03-2023 09:00
XXXX,XXXX,0.5980,Active Import Interval (kWh),28-03-2023 08:30
XXXX,XXXX,0.8730,Active Import Interval (kWh),28-03-2023 08:00
XXXX,XXXX,0.2025,Active Import Interval (kWh),28-03-2023 07:30
XXXX,XXXX,0.0965,Active Import Interval (kWh),28-03-2023 07:00
XXXX,XXXX,0.0905,Active Import Interval (kWh),28-03-2023 06:30
XXXX,XXXX,0.0820,Active Import Interval (kWh),28-03-2023 06:00
XXXX,XXXX,0.0875,Active Import Interval (kWh),28-03-2023 05:30
XXXX,XXXX,0.0900,Active Import Interval (kWh),28-03-2023 05:00
XXXX,XXXX,0.5625,Active Import Interval (kWh),28-03-2023 04:30
XXXX,XXXX,0.1050,Active Import Interval (kWh),28-03-2023 04:00
XXXX,XXXX,0.1180,Active Import Interval (kWh),28-03-2023 03:30
XXXX,XXXX,0.1185,Active Import Interval (kWh),28-03-2023 03:00
XXXX,XXXX,0.4585,Active Import Interval (kWh),28-03-2023 02:30
XXXX,XXXX,0.1020,Active Import Interval (kWh),28-03-2023 02:00
XXXX,XXXX,0.0985,Active Import Interval (kWh),28-03-2023 01:30
XXXX,XXXX,0.1455,Active Import Interval (kWh),28-03-2023 01:00
XXXX,XXXX,0.1565,Active Import Interval (kWh),28-03-2023 00:30
XXXX,XXXX,0.2665,Active Import Interval (kWh),28-03-2023 00:00
XXXX,XXXX,0.2175,Active Import Interval (kWh),27-03-2023 23:30
XXXX,XXXX,0.2270,Active Import Interval (kWh),27-03-2023 23:00
XXXX,XXXX,0.4585,Active Import Interval (kWh),27-03-2023 22:30
XXXX,XXXX,0.3320,Active Import Interval (kWh),27-03-2023 22:00
XXXX,XXXX,0.3445,Active Import Interval (kWh),27-03-2023 21:30
XXXX,XXXX,0.3315,Active Import Interval (kWh),27-03-2023 21:00
XXXX,XXXX,0.3395,Active Import Interval (kWh),27-03-2023 20:30
XXXX,XXXX,0.4010,Active Import Interval (kWh),27-03-2023 20:00
XXXX,XXXX,0.3105,Active Import Interval (kWh),27-03-2023 19:30
XXXX,XXXX,0.2110,Active Import Interval (kWh),27-03-2023 19:00
XXXX,XXXX,0.2185,Active Import Interval (kWh),27-03-2023 18:30
XXXX,XXXX,0.7435,Active Import Interval (kWh),27-03-2023 18:00
XXXX,XXXX,0.1590,Active Import Interval (kWh),27-03-2023 17:30
XXXX,XXXX,0.1635,Active Import Interval (kWh),27-03-2023 17:00
XXXX,XXXX,0.1720,Active Import Interval (kWh),27-03-2023 16:30
XXXX,XXXX,0.4560,Active Import Interval (kWh),27-03-2023 16:00
XXXX,XXXX,0.1800,Active Import Interval (kWh),27-03-2023 15:30
XXXX,XXXX,0.1270,Active Import Interval (kWh),27-03-2023 15:00
XXXX,XXXX,0.2020,Active Import Interval (kWh),27-03-2023 14:30
XXXX,XXXX,0.1225,Active Import Interval (kWh),27-03-2023 14:00
XXXX,XXXX,0.1415,Active Import Interval (kWh),27-03-2023 13:30
XXXX,XXXX,0.2130,Active Import Interval (kWh),27-03-2023 13:00
XXXX,XXXX,0.4165,Active Import Interval (kWh),27-03-2023 12:30
XXXX,XXXX,0.2015,Active Import Interval (kWh),27-03-2023 12:00
XXXX,XXXX,0.3835,Active Import Interval (kWh),27-03-2023 11:30
XXXX,XXXX,0.2370,Active Import Interval (kWh),27-03-2023 11:00
XXXX,XXXX,0.1725,Active Import Interval (kWh),27-03-2023 10:30
XXXX,XXXX,0.1445,Active Import Interval (kWh),27-03-2023 10:00
XXXX,XXXX,0.2110,Active Import Interval (kWh),27-03-2023 09:30
XXXX,XXXX,0.1565,Active Import Interval (kWh),27-03-2023 09:00
XXXX,XXXX,0.1720,Active Import Interval (kWh),27-03-2023 08:30
XXXX,XXXX,0.3555,Active Import Interval (kWh),27-03-2023 08:00
XXXX,XXXX,0.2300,Active Import Interval (kWh),27-03-2023 07:30
XXXX,XXXX,0.1045,Active Import Interval (kWh),27-03-2023 07:00
XXXX,XXXX,0.1095,Active Import Interval (kWh),27-03-2023 06:30
XXXX,XXXX,0.0820,Active Import Interval (kWh),27-03-2023 06:00
XXXX,XXXX,0.0835,Active Import Interval (kWh),27-03-2023 05:30
XXXX,XXXX,0.0915,Active Import Interval (kWh),27-03-2023 05:00
XXXX,XXXX,0.6305,Active Import Interval (kWh),27-03-2023 04:30
XXXX,XXXX,0.1135,Active Import Interval (kWh),27-03-2023 04:00
XXXX,XXXX,0.1415,Active Import Interval (kWh),27-03-2023 03:30
XXXX,XXXX,0.1600,Active Import Interval (kWh),27-03-2023 03:00
XXXX,XXXX,0.4825,Active Import Interval (kWh),27-03-2023 02:30
XXXX,XXXX,0.1000,Active Import Interval (kWh),27-03-2023 02:00
XXXX,XXXX,0.0940,Active Import Interval (kWh),27-03-2023 01:30
XXXX,XXXX,0.1310,Active Import Interval (kWh),27-03-2023 01:00
XXXX,XXXX,0.1455,Active Import Interval (kWh),27-03-2023 00:30
XXXX,XXXX,0.1535,Active Import Interval (kWh),27-03-2023 00:00
XXXX,XXXX,0.2810,Active Import Interval (kWh),26-03-2023 23:30
XXXX,XXXX,0.2835,Active Import Interval (kWh),26-03-2023 23:00
XXXX,XXXX,0.3880,Active Import Interval (kWh),26-03-2023 22:30
XXXX,XXXX,0.3195,Active Import Interval (kWh),26-03-2023 22:00
XXXX,XXXX,0.3260,Active Import Interval (kWh),26-03-2023 21:30
XXXX,XXXX,0.3290,Active Import Interval (kWh),26-03-2023 21:00
XXXX,XXXX,0.3660,Active Import Interval (kWh),26-03-2023 20:30
XXXX,XXXX,0.3870,Active Import Interval (kWh),26-03-2023 20:00
XXXX,XXXX,0.4845,Active Import Interval (kWh),26-03-2023 19:30
XXXX,XXXX,0.2900,Active Import Interval (kWh),26-03-2023 19:00
XXXX,XXXX,0.5045,Active Import Interval (kWh),26-03-2023 18:30
XXXX,XXXX,0.2920,Active Import Interval (kWh),26-03-2023 18:00
